Bernie_Sanders	0.6908	0.0	0.778	0.222	None	None
Bernie_Sanders	0.8807	0.068	0.536	0.396	None	None
Bernie_Sanders	-0.5994	0.178	0.822	0.0	None	None
Bernie_Sanders	-0.1058	0.186	0.643	0.171	None	None
Bernie_Sanders	0.2023	0.0	0.917	0.083	None	None
Bernie_Sanders	0.0772	0.112	0.762	0.126	None	None
Bernie_Sanders	0.7213	0.094	0.597	0.309	['Bernie2020', 'NotMeUs']	['shannondjackson']
Bernie_Sanders	0.8176	0.0	0.596	0.404	None	None
Bernie_Sanders	0.0772	0.113	0.752	0.135	None	None
Bernie_Sanders	0.8068	0.042	0.679	0.279	None	None
Bernie_Sanders	-0.9186	0.48	0.52	0.0	None	None
Bernie_Sanders	0.8126	0.0	0.682	0.318	None	None
Bernie_Sanders	-0.5267	0.159	0.841	0.0	None	None
Bernie_Sanders	0.7579	0.0	0.717	0.283	None	None
Bernie_Sanders	-0.5267	0.293	0.56	0.147	None	None
Bernie_Sanders	-0.891	0.371	0.629	0.0	None	None
Bernie_Sanders	0.7096	0.0	0.67	0.33	None	None
Bernie_Sanders	0.1531	0.093	0.787	0.12	None	None
Bernie_Sanders	0.25	0.183	0.595	0.222	None	None
Bernie_Sanders	0.34	0.115	0.7	0.185	None	None
Bernie_Sanders	-0.7845	0.277	0.723	0.0	None	None
Bernie_Sanders	0.4939	0.0	0.833	0.167	None	None
Bernie_Sanders	0.7096	0.0	0.796	0.204	None	None
Bernie_Sanders	0.6124	0.0	0.773	0.227	None	None
Bernie_Sanders	-0.0334	0.135	0.736	0.129	None	None
Bernie_Sanders	-0.4391	0.142	0.8	0.058	None	None
Bernie_Sanders	-0.6249	0.163	0.837	0.0	None	None
Bernie_Sanders	0.3595	0.0	0.884	0.116	None	None
Bernie_Sanders	0.5423	0.0	0.791	0.209	None	None
Bernie_Sanders	0.3612	0.0	0.889	0.111	None	None
Bernie_Sanders	-0.0772	0.056	0.944	0.0	None	None
Bernie_Sanders	-0.8826	0.363	0.637	0.0	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	['BernieSanders']	['BlavityPolitics', 'ninaturner']
Bernie_Sanders	0.5859	0.0	0.703	0.297	None	None
Bernie_Sanders	0.4939	0.0	0.714	0.286	None	None
Bernie_Sanders	-0.5106	0.155	0.845	0.0	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	-0.6808	0.211	0.789	0.0	None	None
Bernie_Sanders	-0.2755	0.1	0.9	0.0	None	None
Bernie_Sanders	-0.5423	0.2	0.8	0.0	None	None
Bernie_Sanders	-0.5423	0.209	0.791	0.0	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	0.6996	0.0	0.608	0.392	None	None
Bernie_Sanders	0.8494	0.0	0.648	0.352	['POTUS']	['AbdulElSayed', 'berniesanders']
Bernie_Sanders	0.4939	0.0	0.868	0.132	None	None
Bernie_Sanders	-0.6808	0.259	0.741	0.0	None	None
Bernie_Sanders	0.6369	0.0	0.776	0.224	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	['DemDebate']	[]
Bernie_Sanders	0.5106	0.0	0.864	0.136	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	['DemDebate']	[]
Bernie_Sanders	0.25	0.0	0.875	0.125	None	None
Bernie_Sanders	-0.6486	0.218	0.782	0.0	None	None
Bernie_Sanders	-0.1531	0.078	0.922	0.0	None	None
Bernie_Sanders	-0.8176	0.294	0.706	0.0	['DemDebate']	[]
Bernie_Sanders	-0.7096	0.33	0.67	0.0	['DemDebate']	[]
Bernie_Sanders	-0.25	0.1	0.9	0.0	None	None
Bernie_Sanders	-0.2023	0.123	0.784	0.093	None	None
Bernie_Sanders	-0.6597	0.329	0.671	0.0	['DemDebate']	[]
Bernie_Sanders	-0.296	0.099	0.901	0.0	None	None
Bernie_Sanders	0.6597	0.0	0.625	0.375	['DemDebate']	[]
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	['DemDebate']	['sunrisemvmt', 'BernieSanders']
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	['DemDebate']	[]
Bernie_Sanders	0.69	0.0	0.778	0.222	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	-0.1027	0.149	0.851	0.0	None	None
Bernie_Sanders	-0.7717	0.251	0.749	0.0	None	None
Bernie_Sanders	0.5229	0.0	0.794	0.206	['FeelTheBern']	['joangrande', 'BernieSanders']
Bernie_Sanders	0.69	0.0	0.738	0.262	None	None
Bernie_Sanders	0.4199	0.0	0.896	0.104	None	None
Bernie_Sanders	0.8021	0.076	0.534	0.389	None	None
Bernie_Sanders	-0.1027	0.057	0.943	0.0	None	None
Bernie_Sanders	0.5719	0.0	0.837	0.163	None	None
Bernie_Sanders	0.7096	0.0	0.781	0.219	None	None
Bernie_Sanders	-0.0258	0.151	0.704	0.146	None	None
Bernie_Sanders	0.5267	0.0	0.805	0.195	None	None
Bernie_Sanders	0.0516	0.223	0.547	0.23	None	None
Bernie_Sanders	0.2716	0.0	0.917	0.083	None	None
Bernie_Sanders	0.4767	0.0	0.871	0.129	None	None
Bernie_Sanders	0.6369	0.118	0.546	0.336	None	None
Bernie_Sanders	0.4738	0.0	0.806	0.194	['RedforEd']	[]
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	0.1027	0.117	0.748	0.136	None	None
Bernie_Sanders	-0.5461	0.171	0.829	0.0	None	None
Bernie_Sanders	0.8176	0.124	0.56	0.316	None	None
Bernie_Sanders	0.4404	0.087	0.672	0.241	None	None
Bernie_Sanders	-0.3818	0.174	0.72	0.106	None	None
Bernie_Sanders	0.2023	0.059	0.842	0.099	None	None
Bernie_Sanders	0.128	0.0	0.923	0.077	['NextLeft']	['NicholsUprising']
Bernie_Sanders	0.0258	0.0	0.945	0.055	None	None
Bernie_Sanders	0.2732	0.061	0.83	0.109	None	None
Bernie_Sanders	0.1926	0.0	0.923	0.077	None	None
Bernie_Sanders	0.7506	0.0	0.709	0.291	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	0.3111	0.094	0.722	0.185	None	None
Bernie_Sanders	0.658	0.0	0.82	0.18	['BernieForHBCU']	['BlavityPolitics', 'TSUedu']
Bernie_Sanders	0.8979	0.051	0.469	0.48	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	None	None
Bernie_Sanders	0.128	0.076	0.83	0.094	None	None
Bernie_Sanders	0.0	0.0	1.0	0.0	['melaninmoments']	['ninaturner', 'iPhilSomething', 'JaymalGreen', 'BernieSanders']
Bernie_Sanders	-0.3818	0.214	0.684	0.103	None	None
